"","x"
"PDLIM4",-0.528723404255319
"SLC22A4",-3.1468085106383
"SLC22A5",-17.676798378926
"IRF1",-0.904559270516717
"RAD50",-13.5594731509625
"KIF3A",-5.54893617021277
"SEPTIN8",-0.728691166989039
"SHROOM1",-0.99338061465721
"GDF9",-0.5
"UQCRQ",-1.7968085106383
"LEAP2",-1.66666666666667
"AFF4",-0.591252955082742
"ZCCHC10",-2.06347517730496
"HSPA4",-0.931028368794326
"C5orf15",-0.872251773049645
"VDAC1",-0.747552326587096
"TCF7",-1.5290780141844
"CDKL3",-2.66666666666667
"UBE2B",-0.876170212765957
"JADE2",-0.846808510638298
"SAR1B",-1.91796690307329
"SEC24A",-0.751300236406619
"CAMLG",-2.15927051671733
"DDX46",-0.766843971631206
"C5orf24",-3.30851063829787
"TXNDC15",-0.70516717325228
"CATSPER3",-2
"H2AFY",-0.977659574468085
"TIFAB",-2.6468085106383
"CXCL14",-0.925768321513002
"TGFBI",-0.85768113225232
"SMAD5",-2.15673758865248
"SPOCK1",-34.2988179669031
"KLHL3",-3.48014184397163
"HNRNPA0",-1.20950354609929
"FAM13B",-1.6468085106383
"NME5",-0.995035460992908
"BRD8",-1.64184397163121
"KIF20A",-1.99338061465721
"CDC23",-0.823404255319149
"GFRA3",-1
"CDC25C",-1.66666666666667
"FAM53C",-1.13191489361702
"KDM3B",-0.76822695035461
"REEP2",-2.33333333333333
"EGR1",-0.649144764288694
"HSPA9",-0.986761229314421
"CTNNA1",-0.847695035460993
"LRRTM2",-0.666666666666667
"SIL1",-2.89184397163121
"MATR3",-0.471418439716312
"PAIP2",-0.7424743892829
"SLC23A1",-0.777777777777778
"MZB1",0.29096926713948
"PROB1",-1
"SPATA24",-0.990070921985816
"DNAJC18",-0.990070921985816
"ECSCR",-15.513829787234
"SMIM33",0
"TMEM173",-1.06744036105738
"UBE2D2",-0.653900709219858
"CXXC5",-1.03167848699764
"PSD2",-0.333333333333333
"NRG2",-1.31347517730496
"PURA",-16.2031205673759
"IGIP",-1.26382978723404
"CYSTM1",-0.742021276595745
"PFDN1",2.12222222222222
"HBEGF",-3.08463356973995
"ANKHD1",0.44387706855792
"SRA1",-3.0309219858156
"EIF4EBP3",-0.954751773049646
"APBB3",-1.10212765957447
"SLC35A4",-0.786130811662726
"CD14",-12.4166160081054
"NDUFA2",-0.654029658284977
"TMCO6",-0.966903073286052
"IK",-0.963424518743668
"WDR55",-2.36425531914894
"DND1",-1
"HARS",-1.06970618034448
"HARS2",-5.28699763593381
"ZMAT2",0.988022064617809
"PCDHA2",-0.666666666666667
"PCDHA3",-0.646808510638298
"PCDHA4",-3
"PCDHA5",-2.66666666666667
"PCDHA6",-1.65673758865248
"PCDHA7",-1
"PCDHA8",-2.33333333333333
"PCDHA9",0.783687943262411
"PCDHA10",-71.4085106382979
"PCDHA11",-2.66666666666667
"PCDHAC2",-2.66666666666667
"PCDHB2",-7
"PCDHB3",-0.777777777777778
"PCDHB4",-3.16666666666667
"PCDHB5",-15.8471631205674
"PCDHB6",-1
"PCDHB7",-4.98014184397163
"PCDHB16",-0.952380952380952
"PCDHB9",-0.72936170212766
"PCDHB10",-3
"PCDHB11",-0.828368794326241
"PCDHB13",-1.22222222222222
"PCDHB14",-4
"PCDHB15",-2.66666666666667
"TAF7",-10.4251266464032
"SLC25A2",-2.32340425531915
"PCDHGA1",-2.66666666666667
"PCDHGA2",-1.32340425531915
"PCDHGA3",-1.66666666666667
"PCDHGB1",-1.65342789598109
"PCDHGA4",-2.82340425531915
"PCDHGB2",-0.862695035460993
"PCDHGA5",-0.888888888888889
"PCDHGB3",-1.07836879432624
"PCDHGA6",-4.6468085106383
"PCDHGA7",-2.55555555555556
"PCDHGB4",-3
"PCDHGA8",-3.31347517730496
"PCDHGB5",-3
"PCDHGA9",-0.916666666666667
"PCDHGB6",-3.80354609929078
"PCDHGA10",-4.83333333333333
"PCDHGB7",-29.2042553191489
"PCDHGA11",-1
"PCDHGA12",-2.86903073286052
"PCDHGC3",-1.31347517730496
"PCDHGC4",-3.19574468085106
"PCDHGC5",-1.15673758865248
"DIAPH1",-1.28510638297872
"HDAC3",-1.12867274569402
"RELL2",-0.980141843971631
"FCHSD1",-16.3285106382979
"ARAP3",-2.98014184397163
"PCDH1",-0.691553836234687
"DELE1",-1.31126871552403
"PCDH12",-21.136170212766
"RNF14",-1.11010638297872
"GNPDA1",-1.13150962512665
"NDFIP1",-4.99419729206963
"SPRY4",-0.774290780141844
"FGF1",-0.6
"ARHGAP26",-1.06403242147923
"NR3C1",-0.714893617021277
"HMHB1",-1
"YIPF5",-1.48676122931442
"KCTD16",-1.33333333333333
"PRELID2",-2
"SH3RF2",-4.33333333333333
"PLAC8L1",-72.0553191489362
"LARS",-1.23510638297872
"RBM27",-0.10241134751773
"TCERG1",-1.01357649442756
"PPP2R2B",-9
"DPYSL3",0.799629972247919
"JAKMIP2",-2
"SPINK1",-0.536170212765957
"C5orf46",-0.825183526191365
"SPINK5",-1
"SPINK13",-0.587670485542826
"SPINK7",-1.66666666666667
"FBXO38",-0.852127659574468
"HTR4",-0.293617021276596
"ADRB2",-2.81347517730496
"SH3TC2",0
"ABLIM3",-0.817730496453901
"AFAP1L1",-1.98808510638298
"GRPEL2",-2.39184397163121
"PCYOX1L",-4.81347517730496
"IL17B",-1.33333333333333
"ARHGEF37",-1.20236406619385
"PPARGC1B",-3.83333333333333
"PDE6A",-0.313475177304965
"SLC26A2",-0.700354609929078
"TIGD6",-21.1427895981087
"HMGXB3",-0.960283687943262
"CSF1R",-0.623167848699764
"PDGFRB",-0.687065180682202
"CDX1",-2.33333333333333
"ARSI",-1.66666666666667
"TCOF1",-1.13687943262411
"CD74",-0.733931672210716
"NDST1",-1.19795114263199
"SYNPO",-0.877304964539007
"MYOZ3",-1.66666666666667
"RBM22",-1.25390070921986
"DCTN4",-10.6070921985816
"SMIM3",-0.797281323877069
"IRGM",0
"ZNF300",-1.33333333333333
"GPX3",-0.914062117877231
"TNIP1",-1.37424412094065
"ANXA6",-1.08684003152088
"CCDC69",-13.8480243161094
"GM2A",-0.669267139479905
"SLC36A1",-1.29858156028369
"SPARC",-0.576844593753888
"ATOX1",-6.96726677577741
"GRIA1",-0.333333333333333
"FAM114A2",-1.5290780141844
"MFAP3",-2.28699763593381
"GALNT10",-1.18351063829787
"SAP30L",-7.62695035460993
"LARP1",-0.73645390070922
"FAXDC2",-1.32671394799054
"CNOT8",-0.891843971631206
"GEMIN5",-1.41170212765957
"SGCD",-2.98014184397163
"TIMD4",0.718203309692671
"HAVCR1",-1.13270291568164
"HAVCR2",-0.90177304964539
"MED7",-31.1943262411347
"ITK",-1.73510638297872
"CYFIP2",-1.0725430597771
"ADAM19",-1.00156028368794
"NIPAL4",-0.333333333333333
"SOX30",-0.293617021276596
"THG1L",-1.64283687943262
"LSM11",-1.33333333333333
"CLINT1",-18.2439716312057
"EBF1",-1.06843971631206
"RNF145",-0.802364066193853
"UBLCP1",-22.2141843971631
"ADRA1B",-1.66004728132388
"TTC1",-2.02245862884161
"PWWP2A",-1.54893617021277
"FABP6",-1.13490937746257
"CCNJL",-3.33333333333333
"C1QTNF2",-2.98014184397163
"ZBED8",-31.8609929078014
"SLU7",-1.11744680851064
"PTTG1",-0.893414387031408
"GABRB2",-1
"CCNG1",-0.799594731509625
"NUDCD2",-1.18411347517731
"HMMR",-1.41666666666667
"MAT2B",-0.801063829787234
"TENM2",2.42943262411348
"WWC1",-0.882269503546099
"RARS",-1.15870764381403
"PANK3",-1.97517730496454
"SLIT3",-1.48014184397163
"SPDL1",-1.43782505910165
"DOCK2",-1.29929078014184
"INSYN2B",-1.66666666666667
"C5orf58",0
"LCP2",-0.878959810874704
"KCNIP1",-1
"KCNMB1",-2.33333333333333
"GABRP",-0.75
"RANBP17",-33.5276595744681
"FGF18",-0.666666666666667
"FBXW11",-1.12387706855792
"STK10",-0.80354609929078
"UBTD2",-0.980141843971631
"SH3PXD2B",-1.27375886524823
"NEURL1B",-0.801013171225937
"DUSP1",-0.64456082924168
"ERGIC1",-0.797068557919622
"ATP6V0E1",-15.8814589665654
"CREBRF",-0.911702127659574
"BNIP1",-6.98014184397163
"STC2",-0.626950354609929
"BOD1",-0.575354609929078
"CPEB4",-0.859371833839919
"MSX2",-1
"SFXN1",-0.873556231003039
"HRH2",-1.31347517730496
"SIMC1",-7.66666666666667
"ARL10",9.84012158054711
"NOP16",-0.846808510638298
"CLTB",-0.554094132817537
"FAF2",-0.761879432624113
"RNF44",-0.908037825059102
"GPRIN1",-0.823404255319149
"TSPAN17",-47.1744680851064
"UNC5A",-1.31347517730496
"HK3",-1.65673758865248
"UIMC1",-0.980141843971631
"ZNF346",-0.960283687943262
"FGFR4",-0.985106382978723
"NSD1",-14.5165957446809
"RAB24",-0.901560283687943
"MXD3",31.4241134751773
"PRELID1",-0.611063829787234
"LMAN2",-1.29512411347518
"RGS14",-1.26018237082067
"F12",-1.07836879432624
"GRK6",-0.69758865248227
"PRR7",-1.44539007092199
"DBN1",-1.46640876853643
"PDLIM7",-3.51827605019094
"DOK3",-20.9139479905437
"DDX41",-0.788337273443656
"FAM193B",0.195542046605876
"TMED9",-0.728769657724329
"B4GALT7",-1.36822695035461
"N4BP3",-21.5806146572104
"RMND5B",-1.8822695035461
"NHP2",-0.579808093450146
"HNRNPAB",-6.92801418439716
"PHYKPL",-0.639170758319694
"COL23A1",-0.944444444444444
"CLK4",1.55248226950355
"ZNF354A",-1.88888888888889
"ZNF354B",-3
"ZFP2",-2.66666666666667
"ZNF454",-2.6468085106383
"ZNF879",-1.33333333333333
"ZNF354C",4.70212765957447
"ADAMTS2",-23.863829787234
"RUFY1",-1.2936170212766
"HNRNPH1",-0.841881298992161
"CBY3",0
"CANX",-0.669920734251147
"MAML1",-0.980141843971631
"LTC4S",-0.854305977710233
"MGAT4B",-1.11374535629855
"SQSTM1",-0.65116889939585
"MRNIP",-0.786099290780142
"TBC1D9B",-0.683080040526849
"RNF130",-0.675504637206765
"RASGEF1C",-2
"MAPK9",-0.90177304964539
"GFPT2",-1.19270516717325
"CNOT6",-0.956312056737589
"FLT4",-0.973522458628842
"MGAT1",-0.704751773049646
"ZFP62",-2.87565011820331
"BTNL8",-2.66666666666667
"BTNL9",-1.11744680851064
"TRIM7",-1.31347517730496
"TRIM41",-4.62695035460993
"RACK1",-0.859139479905437
"TRIM52",-1.38411347517731
"DUSP22",-1.62297872340426
"IRF4",-1.71820330969267
"EXOC2",-1.06347517730496
"HUS1B",-2.98014184397163
"FOXF2",-2.5
"FOXC1",-1.66666666666667
"GMDS",-0.822695035460993
"MYLK4",-2.98014184397163
"WRNIP1",-23.6689361702128
"SERPINB1",-0.502600472813239
"SERPINB9",-0.759397163120567
"SERPINB6",-0.677710233029382
"NQO2",-2.75130023640662
"RIPK1",-14.1120567375887
"BPHL",-1
"TUBB2A",-1.24602048857368
"PSMG4",0.822340425531915
"SLC22A23",-0.771158392434988
"PXDC1",-0.921418439716312
"FAM50B",-2.31347517730496
"PRPF4B",-0.79651837524178
"ECI2",-1.21503546099291
"CDYL",-2.96028368794326
"RPP40",-2.54893617021277
"PPP1R3G",-3.66666666666667
"LYRM4",-1.64283687943262
"FARS2",-1.40673758865248
"NRN1",-11.3782505910165
"F13A1",-0.80968239284613
"LY86",-1.26713947990544
"RREB1",-1.30023640661939
"SSR1",-0.929550827423168
"CAGE1",0
"RIOK1",-22.2439716312057
"DSP",-2.58333333333333
"SNRNP48",-1.65673758865248
"TXNDC5",-0.848973497573722
"BLOC1S5",-0.906737588652482
"EEF1E1",-33.1010638297872
"SLC35B3",-0.925390070921986
"TFAP2A",-1.33333333333333
"GCNT2",-1.20898345153664
"C6orf52",-0.666666666666667
"PAK1IP1",-0.990070921985816
"TMEM14C",-0.705673758865248
"TMEM14B",-3.83333333333333
"MAK",-0.333333333333333
"SYCP2L",-2
"ELOVL2",-40.2988179669031
"SMIM13",-1.35212765957447
"NEDD9",-1.55276595744681
"TMEM170B",-1.32340425531915
"ADTRP",-3.33333333333333
"HIVEP1",-7.28368794326241
"EDN1",-1.01503546099291
"PHACTR1",-19.9792907801418
"TBC1D7",-1.69758865248227
"GFOD1",-0.60709219858156
"SIRT5",-0.518794326241135
"NOL7",-15.0872340425532
"RANBP9",-0.911347517730496
"MCUR1",-1.19574468085106
"RNF182",-1.83333333333333
"JARID2",-2.43120567375886
"DTNBP1",-1.11347517730496
"MYLIP",-0.988085106382979
"GMPR",-5.6468085106383
"ATXN1",-1.37234042553192
"RBM24",-1
"CAP2",-0.986761229314421
"FAM8A1",-0.823404255319149
"NUP153",-1.4468085106383
"KIF13A",-1.58808510638298
"NHLRC1",-3
"TPMT",-2.09787234042553
"KDM1B",-19.7046808510638
"DEK",-0.818052869116699
"RNF144B",-0.723089046493302
"ID4",-0.735106382978723
"MBOAT1",-0.990070921985816
"E2F3",-1.65177304964539
"CDKAL1",-5.12695035460993
"SOX4",-1.26713947990544
"DCDC2",-0.854751773049645
"MRS2",-1.04231678486998
"GPLD1",-2.96028368794326
"ALDH5A1",-1.65342789598109
"KIAA0319",-0.333333333333333
"TDP2",0.265119277885235
"ACOT13",-1.08333333333333
"C6orf62",-0.70354609929078
"GMNN",-1.06347517730496
"ARMH2",0
"RIPOR2",-1.80354609929078
"CARMIL1",-4.05815602836879
"SLC17A3",-0.948404255319149
"TRIM38",-2.09125295508274
"HIST1H3A",-1.91048069345942
"HIST1H4A",-8.15234042553192
"HIST1H4B",-0.795124113475177
"HIST1H2AB",-19.4106382978723
"HIST1H2BB",-0.85712443584784
"HFE",-1.16666666666667
"HIST1H4C",-0.743705673758865
"HIST1H1T",-1
"HIST1H2BC",17.377304964539
"HIST1H2AC",-51.8609929078014
"HIST1H1E",-0.831876208897485
"HIST1H2BD",-0.780082742316785
"HIST1H2BE",-19.3634042553191
"HIST1H4D",-0.815222279882373
"HIST1H3D",-0.720147097452062
"HIST1H2AD",-1.04760638297872
"HIST1H2BF",-1
"HIST1H4E",-8.82269503546099
"HIST1H2BG",-0.89451287793953
"HIST1H2AE",-0.575886524822695
"HIST1H1D",0.481702127659574
"HIST1H4F",-10.7398799781779
"HIST1H2BH",-0.700780141843972
"HIST1H3G",-0.0433268858800776
"HIST1H2BI",-1.75939716312057
"HIST1H4H",-1.35527186761229
"BTN3A2",-0.753955264593562
"BTN2A2",-33.1159574468085
"BTN3A1",-0.489766970618034
"BTN3A3",-10.685364281109
"BTN2A1",-1.82340425531915
"HMGN4",-0.720212765957447
"ABT1",-1.06843971631206
"ZNF322",-0.966903073286052
"HIST1H2BJ",-1.30156028368794
"HIST1H2AG",-0.765650757140119
"HIST1H4I",-0.86903073286052
"PRSS16",-33.0375886524823
"ZNF391",-2.32340425531915
"ZNF184",-1.96028368794326
"HIST1H2BL",-0.985106382978723
"HIST1H2AI",-0.882127659574468
"HIST1H3H",-0.95692146046756
"HIST1H2BM",-28.4007092198582
"HIST1H4J",-3.98014184397163
"HIST1H2BN",-0.710549645390071
"HIST1H2AK",-1.8822695035461
"HIST1H1B",-0.704964539007092
"HIST1H3I",-0.778156028368794
"HIST1H2BO",-0.771808510638298
"OR2B6",0
"ZNF165",-1.66666666666667
"ZSCAN16",0.60709219858156
"ZKSCAN8",-4.08463356973995
"ZSCAN9",-1.99007092198582
"ZKSCAN4",-3.83333333333333
"NKAPL",-1.6468085106383
"ZSCAN26",-1.21560283687943
"PGBD1",-1
"ZSCAN31",-0.888888888888889
"ZKSCAN3",-2.31347517730496
"ZSCAN12",-1.98014184397163
"ZSCAN23",-2.33333333333333
"ZBED9",-4.66666666666667
"TRIM27",-1.2516717325228
"ZNF311",1.56737588652482
"UBD",-1.03946172031278
"GABBR1",-1.97352245862884
"MOG",0
"HLA-F",-1.00964539007092
"HLA-G",-1.61053698074975
"HLA-A",-0.934885588117222
"ZNRD1",-21.8808510638298
"PPP1R11",-15.6457446808511
"TRIM31",-0.333333333333333
"TRIM10",-1
"TRIM26",-0.715460992907802
"TRIM39",-0.823404255319149
"RPP21",-20.2539007092199
"HLA-E",-1.23473786677792
"GNL1",-0.987588652482269
"PRR3",-2.86903073286052
"ABCF1",-1.17912867274569
"PPP1R10",-0.938691883372734
"ATAT1",-1.42458628841608
"C6orf136",-2.93049645390071
"PPP1R18",-0.943104806934594
"NRM",-1.2936170212766
"MDC1",-2.54231678486998
"FLOT1",-0.759829787234042
"IER3",-1.19095744680851
"DDR1",-0.694201084689195
"GTF2H4",-1.37617021276596
"VARS2",-15.1120567375887
"SFTA2",-0.333333333333333
"MUCL3",0
"PSORS1C1",-5
"CDSN",-0.656737588652482
"PSORS1C2",-0.333333333333333
"CCHCR1",-1.70898345153664
"TCF19",-2.16170212765957
"HLA-C",-0.76969696969697
"MICA",-0.977659574468085
"MICB",-5.33333333333333
"DDX39B",0.0943262411347519
"ATP6V1G2",-2
"NFKBIL1",1.3451536643026
"LTA",-2.66666666666667
"TNF",-0.823404255319149
"LTB",-0.617021276595745
"LST1",-0.768693009118541
"NCR3",-2
"AIF1",-0.790294886151549
"PRRC2A",-0.919621749408983
"BAG6",-0.973522458628841
"APOM",-1.27115839243499
"C6orf47",-1.99338061465721
"GPANK1",-3.65673758865248
"CSNK2B",-0.896808510638298
"LY6G5B",-1.09716312056738
"LY6G5C",-3.31347517730496
"ABHD16A",-0.80354609929078
"DDAH2",-1.31889103803997
"CLIC1",-0.685338491295938
"MSH5",-0.818439716312057
"SAPCD1",-1.66666666666667
"VWA7",-1
"VARS",-1.2936170212766
"LSM2",-1.54305977710233
"HSPA1L",-2.6468085106383
"HSPA1A",-1.00820668693009
"HSPA1B",-23.5276595744681
"SNHG32",-0.930401891252955
"NEU1",-15.4618439716312
"SLC44A4",1.25390070921986
"EHMT2",-24.7042553191489
"C2",-0.964255319148936
"CFB",-0.726713947990544
"NELFE",0.925531914893617
"SKIV2L",-1.1468085106383
"DXO",-1.65673758865248
"STK19",-1.06843971631206
"CYP21A2",-2.66666666666667
"TNXB",-1.05354609929078
"ATF6B",-1.26301925025329
"FKBPL",-1
"PRRT1",0.313475177304965
"PPT2",-3.31347517730496
"EGFL8",-34.3709219858156
"AGPAT1",-0.982978723404255
"RNF5",0.318085106382979
"AGER",-1.18411347517731
"GPSM3",-0.921175278622087
"NOTCH4",-0.862695035460993
"HLA-DRA",-0.718025340664595
"HLA-DQA1",-0.810638297872341
"HLA-DQA2",-1.66666666666667
"HLA-DQB2",-1.16170212765957
"HLA-DOB",-11.2281323877069
"TAP2",-0.9303873431533
"PSMB8",-0.766430260047281
"PSMB9",-8.16852414724755
"TAP1",-0.796375098502758
"HLA-DMB",-0.718246292714378
"HLA-DMA",-0.530732860520095
"BRD2",-4.43297872340426
"HLA-DOA",-0.906067769897557
"HLA-DPA1",-0.879037615584882
"HLA-DPB1",0.495266728337959
"COL11A2",0.940425531914894
"RXRB",-1.2936170212766
"SLC39A7",-13.5523404255319
"HSD17B8",-2.5290780141844
"RING1",-0.739522888459059
"VPS52",-18.8293144208038
"B3GALT4",-2.41796690307329
"WDR46",-5.87565011820331
"PFDN6",-1.24381402679275
"RGL2",-1.84255319148936
"TAPBP",-0.676804338756779
"ZBTB22",-2.8822695035461
"DAXX",-0.933510638297872
"KIFC1",-2.65673758865248
"PHF1",-1.29645390070922
"CUTA",-0.805200945626478
"SYNGAP1",-1.65177304964539
"ZBTB9",-1.20898345153664
"BAK1",-2.6468085106383
"ITPR3",-14.8082269503546
"UQCC2",-1.96028368794326
"IP6K3",-2.09787234042553
"LEMD2",-0.808510638297872
"HMGA1",-0.820663216407897
"SMIM29",-1.55851063829787
"NUDT3",-1.12364066193853
"PACSIN1",-2.6468085106383
"SPDEF",0
"ILRUN",-1.03533204384268
"SNRPC",0.454767533490938
"UHRF1BP1",-1.38411347517731
"TAF11",-0.862056737588652
"ANKS1A",-0.537386018237082
"TCP11",-0.333333333333333
"SCUBE3",-2.98014184397163
"ZNF76",-1.03167848699764
"DEF6",-17.7682269503546
"PPARD",-0.597695035460993
"FANCE",-1.32340425531915
"TEAD3",-0.757919621749409
"FKBP5",-0.646413502109705
"ARMC12",-2.65673758865248
"LHFPL5",-1
"SRPK1",-1.70496453900709
"MAPK14",-0.621985815602837
"MAPK13",-0.957446808510638
"BRPF3",-0.685460992907801
"PNPLA1",-1.15673758865248
"ETV7",-1.30950354609929
"KCTD20",-9.30496453900709
"STK38",-1.5436170212766
"SRSF3",-0.68741134751773
"CDKN1A",-0.938475177304965
"CPNE5",-2.75130023640662
"PPIL1",-0.896251266464032
"C6orf89",-0.971631205673759
"PI16",-0.333333333333333
"MTCH1",8.90732860520095
"FGD2",-19.2040526849038
"PIM1",-18.9120567375887
"TMEM217",0
"TBC1D22B",-1.98014184397163
"RNF8",-0.973522458628842
"CMTR1",-1.10156028368794
"CCDC167",-1.42297872340426
"MDGA1",-3.66666666666667
"ZFAND3",-0.940957446808511
"BTBD9",-3.22021276595745
"GLO1",-0.74468085106383
"DNAH8",-0.293617021276596
"GLP1R",-0.333333333333333
"SAYSD1",-0.980141843971631
"KCNK5",3.02364066193853
"KCNK17",-1.83333333333333
"KIF6",-0.333333333333333
"DAAM2",-1.31347517730496
"MOCS1",-0.888888888888889
"UNC5CL",-1.57340425531915
"OARD1",-1.37617021276596
"TSPO2",-0.333333333333333
"NFYA",-3.64018912529551
"TREML1",-1
"TREM2",-1.16468085106383
"TREML2",-0.646808510638298
"TREM1",-0.725390070921986
"FOXP4",-0.637982663514578
"MDFI",-4.83333333333333
"TFEB",-0.509219858156028
"FRS3",-3.83333333333333
"PRICKLE4",-2.32340425531915
"TOMM6",-0.471824629271438
"USP49",-69.4085106382979
"MED20",-2.32340425531915
"BYSL",1.70921985815603
"CCND3",-1.90386130811663
"TAF8",-1.0936170212766
"C6orf132",-1.32340425531915
"GUCA1B",-2
"TRERF1",-29.890780141844
"UBR2",-0.908037825059101
"PRPH2",-1
"TBCC",-2.6468085106383
"BICRAL",-3.07801418439716
"C6orf226",-3.42458628841608
"PTCRA",-1.33333333333333
"CNPY3",-0.84548463356974
"GNMT",-0.666666666666667
"PEX6",-0.901560283687943
"PPP2R5D",-0.538297872340425
"MEA1",-1.35673758865248
"KLHDC3",-0.715248226950355
"RRP36",-1.36375098502758
"CUL7",-0.786828774062817
"KLC4",-1.65177304964539
"PTK7",-0.94387031408308
"SRF",-0.80354609929078
"CUL9",-1.06347517730496
"DNPH1",-12.4205673758865
"CRIP3",0
"ZNF318",1.52765957446809
"ABCC10",-0.69758865248227
"DLK2",-1.49007092198582
"TJAP1",-18.2539007092199
"LRRC73",-3
"POLR1C",-0.823404255319149
"YIPF3",-0.7493726132024
"XPO5",-1.15673758865248
"POLH",-1.32340425531915
"GTPBP2",-16.2936170212766
"MAD2L1BP",-0.917446808510638
"RSPH9",-3
"VEGFA",-0.731881518564873
"C6orf223",-1.66666666666667
"TMEM63B",-1.45872340425532
"MYMX",0
"SLC29A1",-1.2516717325228
"HSP90AB1",-0.947163120567376
"SLC35B2",0.861600810536981
"NFKBIE",-1.24468085106383
"AARS2",1.01182033096927
"CDC5L",-0.963593380614657
"SUPT3H",-27.7141843971631
"CLIC5",-4.33333333333333
"ENPP4",-19.3716312056738
"RCAN2",-2.09787234042553
"CYP39A1",-3.31347517730496
"SLC25A27",-0.990070921985816
"TDRD6",0
"PLA2G7",-1
"ADGRF5",-1.70898345153664
"ADGRF1",-0.777777777777778
"TNFRSF21",-1.14018912529551
"CD2AP",-15.4927659574468
"ADGRF2",-0.333333333333333
"ADGRF4",-0.666666666666667
"PTCHD4",-69.3886524822695
"MMUT",-1
"CENPQ",-2.16666666666667
"C6orf141",-5
"DEFB110",-0.333333333333333
"MCM3",-1.60265957446808
"PAQR8",-1.90673758865248
"EFHC1",-0.985106382978723
"TRAM2",-1.05851063829787
"TMEM14A",-1.29758865248227
"GSTA4",-0.986761229314421
"ICK",-1.8822695035461
"FBXO9",-18.4304964539007
"ELOVL5",-1.22765957446809
"GCLC",-0.528723404255319
"KLHL31",-2.66666666666667
"MLIP",-0.513829787234043
"TINAG",-0.973522458628842
"FAM83B",-1.66666666666667
"COL21A1",-0.777777777777778
"DST",-8.89235618597321
"BEND6",-1.91170212765957
"KIAA1586",-1.31347517730496
"ZNF451",-1.54439716312057
"BAG2",-0.809456264775414
"RAB23",-28.7141843971631
"PRIM2",-1.53569739952719
"KHDRBS2",0
"AL135905.2",-2
"PHF3",-0.945390070921986
"ADGRB3",0
"LMBRD1",-10.4827423167849
"COL19A1",-1.2936170212766
"COL9A1",-0.333333333333333
"FAM135A",-3.86903073286052
"SDHAF4",-29.8609929078014
"SMAP1",-2.30851063829787
"OGFRL1",-0.79290780141844
"KCNQ5",-4.6468085106383
"OOEP",-2.66666666666667
"DDX43",-5.49007092198582
"CGAS",-1.63356973995272
"MTO1",-3
"SLC17A5",-0.990070921985816
"CD109",-0.976832151300236
"COL12A1",-1.17919621749409
"COX7A2",-0.601752190237797
"TMEM30A",-18.2533687943262
"FILIP1",-57.7815602836879
"SENP6",-0.781155015197568
"MYO6",-1.08956433637285
"HTR1B",-0.333333333333333
"MEI4",-1.66666666666667
"IRAK1BP1",-32.8808510638298
"PHIP",-15.1205673758865
"HMGN3",-17.9466058763931
"LCA5",-2.66666666666667
"SH3BGRL2",-19.5739952718676
"ELOVL4",-3.31347517730496
"TTK",-0.593853427895981
"BCKDHB",-34.1308510638298
"TENT5A",-1.56347517730496
"IBTK",-1.10676982591876
"TPBG",-1.6468085106383
"UBE3D",-20.6851063829787
"DOP1A",-2.51583924349882
"PGM3",-1.4080378250591
"RWDD2A",-32.5375886524823
"ME1",-0.99338061465721
"PRSS35",-1.33333333333333
"SNAP91",-0.333333333333333
"CYB5R4",-2.09125295508274
"MRAP2",-0.333333333333333
"CEP162",-1
"TBX18",-0.980141843971631
"NT5E",-0.780496453900709
"SNX14",-0.751300236406619
"SYNCRIP",-1.32340425531915
"ZNF292",-1.0725430597771
"SMIM8",-0.600472813238771
"C6orf163",-3.32340425531915
"CFAP206",-2.32340425531915
"SLC35A1",-57.4283687943262
"RARS2",-1.29858156028369
"ORC3",-0.177304964539007
"AKIRIN2",-1.74137115839243
"CNR1",-0.960283687943262
"RNGTT",-0.568085106382979
"PNRC1",-0.663780875519687
"SRSF12",-4.49007092198582
"PM20D2",-0.986761229314421
"GABRR2",-4.2936170212766
"UBE2J1",-0.911347517730496
"RRAGD",-0.713475177304965
"ANKRD6",-2.95035460992908
"LYRM2",-18.0647754137116
"MDN1",-1.20236406619385
"CASP8AP2",-1.59385342789598
"BACH2",-2.6468085106383
"MAP3K7",-1.27375886524823
"EPHA7",-0.840248226950355
"MANEA",-2.21560283687943
"UFL1",-0.852127659574468
"FHL5",-0.986761229314421
"GPR63",-72.3886524822695
"NDUFAF4",-5.33333333333333
"MMS22L",-40.7167848699764
"FBXL4",-1.96822695035461
"FAXC",2.96808510638298
"COQ3",-2.65673758865248
"PNISR",-0.879338061465721
"USP45",-1
"TSTD3",-0.970212765957447
"CCNC",-9.58723404255319
"SIM1",-0.833333333333333
"ASCC3",-1.10514184397163
"GRIK2",0.626950354609929
"HACE1",-6.62695035460993
"BVES",-2
"PREP",-17.3951773049645
"PRDM1",-1.47352245862884
"ATG5",-0.800236406619385
"CRYBG1",-1.3949809056192
"RTN4IP1",-2.99007092198582
"QRSL1",-2.20236406619385
"CD24",-0.837509850275808
"MTRES1",-8.44042553191489
"BEND3",-3.48014184397163
"PDSS2",-2.06347517730496
"SOBP",-0.986761229314421
"SCML4",-1.31347517730496
"SEC63",-1.20405268490375
"OSTM1",-1.6309219858156
"SNX3",-0.687943262411347
"AFG1L",-1.22222222222222
"FOXO3",0.545852605612088
"ARMC2",-3.6468085106383
"SESN1",-0.960283687943262
